 --- ;Generation 1;Generation 2;Generation 3;Generation 4;Generation 5;Generation 6;Generation 7;Generation 8;Generation 9;Generation 10;Generation 11;Generation 12;Generation 13;Generation 14;Generation 15;Generation 16;Generation 17;Generation 18;Generation 19;Generation 20;Generation 21;Generation 22;Generation 23;Generation 24;Generation 25;Generation 26;Generation 27;Generation 28;Generation 29;Generation 30;Generation 31;Generation 32;Generation 33;Generation 34;Generation 35;Generation 36;Generation 37;Generation 38;Generation 39;Generation 40;Generation 41;Generation 42;Generation 43;Generation 44;Generation 45;Generation 46;Generation 47;Generation 48;Generation 49;Generation 50;Generation 51;Generation 52;Generation 53;Generation 54;Generation 55;Generation 56;Generation 57;Generation 58;Generation 59;Generation 60;Generation 61;Generation 62;Generation 63;Generation 64;Generation 65;Generation 66;Generation 67;Generation 68;Generation 69;Generation 70;Generation 71;Generation 72;Generation 73;Generation 74;Generation 75;Generation 76;Generation 77;Generation 78;Generation 79;Generation 80;Generation 81;Generation 82;Generation 83;Generation 84;Generation 85;Generation 86;Generation 87;Generation 88;Generation 89;Generation 90;Generation 91;Generation 92;Generation 93;Generation 94;Generation 95;Generation 96;Generation 97;Generation 98;Generation 99;Generation 100;Generation 101;Generation 102;Generation 103;Generation 104;Generation 105;Generation 106;Generation 107;Generation 108;Generation 109;Generation 110;Generation 111;Generation 112;Generation 113;Generation 114;Generation 115;Generation 116;Generation 117;Generation 118;Generation 119;Generation 120;Generation 121;Generation 122;Generation 123;Generation 124;Generation 125;Generation 126;Generation 127;Generation 128;Generation 129;Generation 130;Generation 131;Generation 132;Generation 133;Generation 134;Generation 135;Generation 136;Generation 137;Generation 138;Generation 139;Generation 140;Generation 141;Generation 142;Generation 143;Generation 144;Generation 145;Generation 146;Generation 147;Generation 148;Generation 149;Generation 150;Generation 151;Generation 152;Generation 153;Generation 154;Generation 155;Generation 156;Generation 157;Generation 158;Generation 159;Generation 160;Generation 161;Generation 162;Generation 163;Generation 164;Generation 165;Generation 166;Generation 167;Generation 168;Generation 169;Generation 170;Generation 171;Generation 172;Generation 173;Generation 174;Generation 175;Generation 176;Generation 177;Generation 178;Generation 179;Generation 180;Generation 181;Generation 182;Generation 183;Generation 184;Generation 185;Generation 186;Generation 187;Generation 188;Generation 189;Generation 190;Generation 191;Generation 192;Generation 193;Generation 194;Generation 195;Generation 196;Generation 197;Generation 198;Generation 199;Generation 200;Generation 201;Generation 202;Generation 203;Generation 204;Generation 205;Generation 206;Generation 207;Generation 208;Generation 209;Generation 210;Generation 211;Generation 212;Generation 213;Generation 214;Generation 215;Generation 216;Generation 217;Generation 218;Generation 219;Generation 220;Generation 221;Generation 222;Generation 223;Generation 224;Generation 225;Generation 226;Generation 227
Std(Low);1.854;1.458;1.501;1.34;1.006;1.012;0.98;0.978;0.946;0.924;0.903;0.903;0.858;0.858;0.795;0.795;0.791;0.791;0.65;0.487;0.487;0.487;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.438;0.445;0.445;0.445;0.445;0.445;0.445;0.445;0.445;0.445;0.379;0.379;0.379;0.379;0.379;0.379;0.379;0.27;0.28;0.28;0.28;0.28;0.28;0.28;0.28;0.284;0.273;0.273;0.189;0.189;0.189;0.189;0.189;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.124;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.119;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.081;0.076;0.076;0.076;0.076;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029;0.029
Mean;2.55;2.202;2.12;1.902;1.697;1.388;1.348;1.347;1.309;1.286;1.273;1.273;1.224;1.224;1.192;1.192;1.161;1.161;1.052;0.961;0.961;0.961;0.867;0.867;0.867;0.867;0.867;0.867;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.819;0.819;0.818;0.818;0.818;0.818;0.818;0.818;0.818;0.756;0.756;0.756;0.756;0.756;0.756;0.756;0.615;0.602;0.602;0.602;0.602;0.602;0.602;0.602;0.594;0.547;0.547;0.505;0.505;0.505;0.505;0.505;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.466;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.337;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.314;0.297;0.297;0.297;0.297;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26
Std(High);3.246;2.946;2.739;2.464;2.388;1.764;1.716;1.716;1.672;1.648;1.643;1.643;1.59;1.59;1.589;1.589;1.531;1.531;1.454;1.435;1.435;1.435;1.296;1.296;1.296;1.296;1.296;1.296;1.286;1.286;1.286;1.286;1.286;1.286;1.286;1.193;1.193;1.191;1.191;1.191;1.191;1.191;1.191;1.191;1.133;1.133;1.133;1.133;1.133;1.133;1.133;0.96;0.924;0.924;0.924;0.924;0.924;0.924;0.924;0.904;0.821;0.821;0.821;0.821;0.821;0.821;0.821;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.808;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.555;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.547;0.518;0.518;0.518;0.518;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491
