Round 1;Round 2;Round 3;Round 4;Round 5;Round 6;Round 7;Round 8;Round 9;Round 10
594.093;642.967;589.469;685.841;676.183;596.959;629.77;724.711;714.857;633.911
594.093;616.211;589.469;685.841;510.037;596.959;629.77;724.711;697.485;622.299
594.093;616.211;589.469;522.904;510.037;588.281;629.77;724.711;645.46;622.299
594.093;616.211;589.469;522.904;510.037;588.281;629.77;638.095;629.875;622.299
576.561;616.211;589.469;522.904;510.037;588.281;629.77;596.994;629.875;622.299
576.561;578.712;589.469;522.904;510.037;588.281;629.77;596.994;629.875;622.299
576.561;578.712;589.469;522.904;510.037;588.281;629.77;596.994;618.837;622.299
576.561;578.712;589.469;522.904;510.037;588.281;629.77;596.994;618.837;622.299
576.561;578.712;589.469;522.904;510.037;588.281;629.77;596.994;618.837;622.299
576.561;578.712;589.469;522.904;510.037;531.12;629.77;596.994;618.837;622.299
576.561;578.712;589.469;522.904;510.037;531.12;629.77;596.994;618.837;622.299
576.561;578.712;589.469;522.904;510.037;531.12;629.77;596.994;612.732;622.299
576.561;500.549;589.469;522.904;510.037;531.12;629.77;573.456;612.732;622.299
576.561;500.549;589.469;522.904;510.037;531.12;629.77;573.456;564.186;622.299
576.561;500.549;589.469;522.904;510.037;531.12;629.77;573.456;564.186;622.299
576.561;500.549;589.469;522.904;510.037;531.12;629.77;573.456;564.186;600.374
576.561;500.549;589.469;522.904;510.037;517.33;544.516;573.456;564.186;573.672
576.561;500.549;589.469;522.904;510.037;517.33;544.516;573.456;564.186;573.672
576.561;500.549;589.469;522.904;510.037;517.33;544.516;573.456;564.186;573.672
576.561;500.549;589.469;522.904;510.037;517.33;544.516;573.456;564.186;573.672
576.561;500.549;589.469;522.904;510.037;517.33;544.516;573.456;564.186;573.672
576.561;500.549;589.469;457.091;510.037;517.33;533.371;573.456;564.186;573.672
576.561;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
576.561;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;589.469;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;570.43;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;570.43;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;568.443;457.091;510.037;517.33;530.869;573.456;564.186;573.672
520.921;500.549;568.443;457.091;510.037;509.198;530.869;573.456;564.186;573.672
520.921;500.549;568.443;457.091;510.037;509.198;530.869;573.456;546.448;573.672
520.921;500.549;568.443;457.091;510.037;509.198;482.59;573.456;546.448;573.672
520.921;500.549;568.443;457.091;510.037;509.198;482.59;573.456;512.35;573.672
520.921;500.549;568.443;457.091;510.037;509.198;482.59;566.414;512.35;573.672
520.921;500.549;568.443;457.091;510.037;509.198;482.59;520.564;512.35;573.672
520.921;500.549;568.443;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;563.727;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;520.564;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;509.198;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;512.35;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;540.728
520.921;500.549;517.931;457.091;510.037;497.763;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
520.921;500.549;517.931;457.091;510.037;485.478;482.59;458.778;494.286;523.611
