 --- ;Generation 1;Generation 2;Generation 3;Generation 4;Generation 5;Generation 6;Generation 7;Generation 8;Generation 9;Generation 10;Generation 11;Generation 12;Generation 13;Generation 14;Generation 15;Generation 16;Generation 17;Generation 18;Generation 19;Generation 20;Generation 21;Generation 22;Generation 23;Generation 24;Generation 25;Generation 26;Generation 27;Generation 28;Generation 29;Generation 30;Generation 31;Generation 32;Generation 33;Generation 34;Generation 35;Generation 36;Generation 37;Generation 38;Generation 39;Generation 40;Generation 41;Generation 42;Generation 43;Generation 44;Generation 45;Generation 46;Generation 47;Generation 48;Generation 49;Generation 50;Generation 51;Generation 52;Generation 53;Generation 54;Generation 55;Generation 56;Generation 57;Generation 58;Generation 59;Generation 60;Generation 61;Generation 62;Generation 63;Generation 64;Generation 65;Generation 66;Generation 67;Generation 68;Generation 69;Generation 70;Generation 71;Generation 72;Generation 73;Generation 74;Generation 75;Generation 76;Generation 77;Generation 78;Generation 79;Generation 80;Generation 81;Generation 82;Generation 83;Generation 84;Generation 85;Generation 86;Generation 87;Generation 88;Generation 89;Generation 90;Generation 91;Generation 92;Generation 93;Generation 94;Generation 95;Generation 96;Generation 97;Generation 98;Generation 99;Generation 100;Generation 101;Generation 102;Generation 103;Generation 104;Generation 105;Generation 106;Generation 107;Generation 108;Generation 109;Generation 110;Generation 111;Generation 112;Generation 113;Generation 114;Generation 115;Generation 116;Generation 117;Generation 118;Generation 119;Generation 120;Generation 121;Generation 122;Generation 123;Generation 124;Generation 125;Generation 126;Generation 127;Generation 128;Generation 129;Generation 130;Generation 131;Generation 132;Generation 133;Generation 134;Generation 135;Generation 136;Generation 137;Generation 138;Generation 139;Generation 140;Generation 141;Generation 142;Generation 143;Generation 144;Generation 145;Generation 146;Generation 147;Generation 148;Generation 149;Generation 150;Generation 151;Generation 152;Generation 153;Generation 154;Generation 155;Generation 156;Generation 157;Generation 158;Generation 159;Generation 160;Generation 161;Generation 162;Generation 163;Generation 164;Generation 165;Generation 166;Generation 167;Generation 168;Generation 169;Generation 170;Generation 171;Generation 172;Generation 173;Generation 174;Generation 175;Generation 176;Generation 177;Generation 178;Generation 179;Generation 180;Generation 181;Generation 182;Generation 183;Generation 184;Generation 185;Generation 186;Generation 187;Generation 188;Generation 189;Generation 190;Generation 191;Generation 192;Generation 193;Generation 194;Generation 195;Generation 196;Generation 197;Generation 198;Generation 199;Generation 200;Generation 201;Generation 202;Generation 203;Generation 204;Generation 205;Generation 206;Generation 207;Generation 208;Generation 209;Generation 210;Generation 211
Std(Low);1.379;1.145;0.689;0.597;0.597;0.503;0.418;0.438;0.506;0.506;0.437;0.445;0.45;0.422;0.25;0.196;0.198;0.198;0.198;0.198;0.198;0.206;0.206;0.188;0.185;0.185;0.185;0.185;0.185;0.172;0.172;0.172;0.175;0.175;0.175;0.175;0.175;0.191;0.191;0.191;0.152;0.152;0.152;0.152;0.152;0.152;0.088;0.088;0.088;0.088;0.077;0.077;0.077;0.077;0.077;0.086;0.086;0.086;0.086;0.086;0.086;0.086;0.086;0.086;0.086;0.086;0.085;0.073;0.073;0.073;0.054;0.054;0.024;0.024;0.024;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.053;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005
Mean;3.124;2.193;1.68;1.566;1.566;1.361;1.319;1.3;1.202;1.202;1.111;1.071;1.055;0.991;0.875;0.845;0.84;0.84;0.84;0.84;0.84;0.792;0.792;0.783;0.752;0.752;0.752;0.752;0.752;0.727;0.727;0.727;0.721;0.721;0.721;0.721;0.721;0.677;0.677;0.677;0.597;0.597;0.597;0.597;0.597;0.597;0.501;0.501;0.501;0.501;0.473;0.473;0.473;0.473;0.473;0.456;0.456;0.456;0.456;0.456;0.456;0.456;0.456;0.456;0.456;0.456;0.438;0.431;0.431;0.431;0.409;0.409;0.319;0.319;0.319;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.257;0.227;0.227;0.227;0.227;0.227;0.227;0.227;0.227;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209;0.209
Std(High);4.869;3.241;2.671;2.535;2.535;2.219;2.22;2.162;1.898;1.898;1.785;1.697;1.66;1.56;1.5;1.494;1.482;1.482;1.482;1.482;1.482;1.378;1.378;1.378;1.319;1.319;1.319;1.319;1.319;1.282;1.282;1.282;1.267;1.267;1.267;1.267;1.267;1.163;1.163;1.163;1.042;1.042;1.042;1.042;1.042;1.042;0.914;0.914;0.914;0.914;0.869;0.869;0.869;0.869;0.869;0.826;0.826;0.826;0.826;0.826;0.826;0.826;0.826;0.826;0.826;0.826;0.791;0.789;0.789;0.789;0.764;0.764;0.614;0.614;0.614;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.461;0.434;0.434;0.434;0.434;0.434;0.434;0.434;0.434;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413;0.413
