 --- ;Generation 1;Generation 2;Generation 3;Generation 4;Generation 5;Generation 6;Generation 7;Generation 8;Generation 9;Generation 10;Generation 11;Generation 12;Generation 13;Generation 14;Generation 15;Generation 16;Generation 17;Generation 18;Generation 19;Generation 20;Generation 21;Generation 22;Generation 23;Generation 24;Generation 25;Generation 26;Generation 27;Generation 28;Generation 29;Generation 30;Generation 31;Generation 32;Generation 33;Generation 34;Generation 35;Generation 36;Generation 37;Generation 38;Generation 39;Generation 40;Generation 41;Generation 42;Generation 43;Generation 44;Generation 45;Generation 46;Generation 47;Generation 48;Generation 49;Generation 50;Generation 51;Generation 52;Generation 53;Generation 54;Generation 55;Generation 56;Generation 57;Generation 58;Generation 59;Generation 60;Generation 61;Generation 62;Generation 63;Generation 64;Generation 65;Generation 66;Generation 67;Generation 68;Generation 69;Generation 70;Generation 71;Generation 72;Generation 73;Generation 74;Generation 75;Generation 76;Generation 77;Generation 78;Generation 79;Generation 80;Generation 81;Generation 82;Generation 83;Generation 84;Generation 85;Generation 86;Generation 87;Generation 88;Generation 89;Generation 90;Generation 91;Generation 92;Generation 93;Generation 94;Generation 95;Generation 96;Generation 97;Generation 98;Generation 99;Generation 100;Generation 101;Generation 102;Generation 103;Generation 104;Generation 105;Generation 106;Generation 107;Generation 108;Generation 109;Generation 110;Generation 111;Generation 112;Generation 113;Generation 114;Generation 115;Generation 116;Generation 117;Generation 118;Generation 119;Generation 120;Generation 121;Generation 122;Generation 123;Generation 124;Generation 125;Generation 126;Generation 127;Generation 128;Generation 129;Generation 130;Generation 131;Generation 132;Generation 133;Generation 134;Generation 135;Generation 136;Generation 137;Generation 138;Generation 139;Generation 140;Generation 141;Generation 142;Generation 143;Generation 144;Generation 145;Generation 146;Generation 147;Generation 148;Generation 149;Generation 150;Generation 151;Generation 152;Generation 153;Generation 154;Generation 155;Generation 156;Generation 157;Generation 158;Generation 159;Generation 160;Generation 161;Generation 162;Generation 163;Generation 164;Generation 165;Generation 166;Generation 167;Generation 168;Generation 169;Generation 170;Generation 171;Generation 172;Generation 173;Generation 174;Generation 175;Generation 176;Generation 177;Generation 178;Generation 179;Generation 180;Generation 181;Generation 182;Generation 183;Generation 184;Generation 185;Generation 186;Generation 187;Generation 188;Generation 189;Generation 190;Generation 191;Generation 192;Generation 193;Generation 194;Generation 195;Generation 196;Generation 197;Generation 198;Generation 199;Generation 200;Generation 201;Generation 202;Generation 203;Generation 204;Generation 205;Generation 206;Generation 207;Generation 208;Generation 209;Generation 210;Generation 211;Generation 212;Generation 213;Generation 214;Generation 215;Generation 216;Generation 217;Generation 218;Generation 219;Generation 220;Generation 221;Generation 222;Generation 223;Generation 224;Generation 225;Generation 226;Generation 227;Generation 228;Generation 229;Generation 230;Generation 231;Generation 232;Generation 233;Generation 234;Generation 235;Generation 236;Generation 237;Generation 238;Generation 239;Generation 240;Generation 241;Generation 242;Generation 243;Generation 244;Generation 245;Generation 246;Generation 247;Generation 248;Generation 249;Generation 250;Generation 251;Generation 252;Generation 253
Std(Low);7.097;5.308;3.448;3.257;3.065;3.065;2.579;2.579;2.619;2.619;2.619;2.619;2.619;1.976;1.976;1.976;1.976;1.976;2.122;2.122;2.122;2.122;2.122;2.122;2.122;2.122;2.105;2.105;2.105;2.105;2.01;2.01;2.01;2.01;2.083;1.484;1.484;1.484;1.479;1.479;1.479;0.854;0.854;0.854;0.854;0.854;0.827;0.827;0.827;0.827;0.85;0.85;0.85;0.85;0.814;0.814;0.814;0.814;0.814;0.814;0.814;0.814;0.523;0.523;0.51;0.51;0.51;0.51;0.516;0.516;0.59;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.523;0.523;0.523;0.523;0.523;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.613;0.611;0.611;0.611;0.61;0.61;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.491;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.488;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45
Mean;12.724;9.404;5.989;5.691;5.557;5.557;5.084;5.084;5.0;5.0;5.0;5.0;5.0;4.202;4.202;4.202;4.202;4.202;3.51;3.51;3.51;3.51;3.51;3.51;3.51;3.51;3.492;3.492;3.492;3.492;3.19;3.19;3.19;3.19;3.106;2.855;2.855;2.855;2.849;2.849;2.849;2.407;2.407;2.407;2.407;2.407;2.304;2.304;2.304;2.304;2.222;2.222;2.222;2.222;2.19;2.19;2.19;2.19;2.19;2.19;2.19;2.19;1.944;1.944;1.831;1.831;1.831;1.831;1.82;1.82;1.66;1.617;1.617;1.617;1.617;1.617;1.617;1.617;1.617;1.617;1.617;1.591;1.591;1.591;1.591;1.591;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.427;1.425;1.425;1.425;1.405;1.405;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.333;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.313;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249;1.249
Std(High);18.351;13.5;8.53;8.125;8.049;8.049;7.589;7.589;7.381;7.381;7.381;7.381;7.381;6.428;6.428;6.428;6.428;6.428;4.898;4.898;4.898;4.898;4.898;4.898;4.898;4.898;4.879;4.879;4.879;4.879;4.37;4.37;4.37;4.37;4.129;4.226;4.226;4.226;4.219;4.219;4.219;3.96;3.96;3.96;3.96;3.96;3.781;3.781;3.781;3.781;3.594;3.594;3.594;3.594;3.566;3.566;3.566;3.566;3.566;3.566;3.566;3.566;3.365;3.365;3.152;3.152;3.152;3.152;3.124;3.124;2.73;2.704;2.704;2.704;2.704;2.704;2.704;2.704;2.704;2.704;2.704;2.659;2.659;2.659;2.659;2.659;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.241;2.239;2.239;2.239;2.2;2.2;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.175;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.138;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048;2.048
