 --- ;Generation 1;Generation 2;Generation 3;Generation 4;Generation 5;Generation 6;Generation 7;Generation 8;Generation 9;Generation 10;Generation 11;Generation 12;Generation 13;Generation 14;Generation 15;Generation 16;Generation 17;Generation 18;Generation 19;Generation 20;Generation 21;Generation 22;Generation 23;Generation 24;Generation 25;Generation 26;Generation 27;Generation 28;Generation 29;Generation 30;Generation 31;Generation 32;Generation 33;Generation 34;Generation 35;Generation 36;Generation 37;Generation 38;Generation 39;Generation 40;Generation 41;Generation 42;Generation 43;Generation 44;Generation 45;Generation 46;Generation 47;Generation 48;Generation 49;Generation 50;Generation 51;Generation 52;Generation 53;Generation 54;Generation 55;Generation 56;Generation 57;Generation 58;Generation 59;Generation 60;Generation 61;Generation 62;Generation 63;Generation 64;Generation 65;Generation 66;Generation 67;Generation 68;Generation 69;Generation 70;Generation 71;Generation 72;Generation 73;Generation 74;Generation 75;Generation 76;Generation 77;Generation 78;Generation 79;Generation 80;Generation 81;Generation 82;Generation 83;Generation 84;Generation 85;Generation 86;Generation 87;Generation 88;Generation 89;Generation 90;Generation 91;Generation 92;Generation 93;Generation 94;Generation 95;Generation 96;Generation 97;Generation 98;Generation 99;Generation 100;Generation 101;Generation 102;Generation 103;Generation 104;Generation 105;Generation 106;Generation 107;Generation 108;Generation 109;Generation 110;Generation 111;Generation 112;Generation 113;Generation 114;Generation 115;Generation 116;Generation 117;Generation 118;Generation 119;Generation 120;Generation 121;Generation 122;Generation 123;Generation 124;Generation 125;Generation 126;Generation 127;Generation 128;Generation 129;Generation 130;Generation 131;Generation 132;Generation 133;Generation 134;Generation 135;Generation 136;Generation 137;Generation 138;Generation 139;Generation 140;Generation 141;Generation 142;Generation 143;Generation 144;Generation 145;Generation 146;Generation 147;Generation 148;Generation 149;Generation 150;Generation 151;Generation 152;Generation 153;Generation 154;Generation 155;Generation 156;Generation 157;Generation 158;Generation 159;Generation 160;Generation 161;Generation 162;Generation 163;Generation 164;Generation 165;Generation 166;Generation 167;Generation 168;Generation 169;Generation 170;Generation 171;Generation 172;Generation 173;Generation 174;Generation 175;Generation 176;Generation 177;Generation 178;Generation 179;Generation 180;Generation 181;Generation 182;Generation 183;Generation 184;Generation 185;Generation 186;Generation 187;Generation 188;Generation 189;Generation 190;Generation 191;Generation 192;Generation 193;Generation 194;Generation 195;Generation 196;Generation 197;Generation 198;Generation 199;Generation 200;Generation 201;Generation 202;Generation 203;Generation 204;Generation 205;Generation 206;Generation 207;Generation 208;Generation 209;Generation 210;Generation 211;Generation 212;Generation 213;Generation 214;Generation 215;Generation 216;Generation 217;Generation 218;Generation 219;Generation 220;Generation 221;Generation 222;Generation 223;Generation 224;Generation 225;Generation 226;Generation 227;Generation 228;Generation 229;Generation 230;Generation 231;Generation 232;Generation 233;Generation 234;Generation 235;Generation 236;Generation 237;Generation 238;Generation 239;Generation 240;Generation 241;Generation 242;Generation 243;Generation 244;Generation 245;Generation 246;Generation 247;Generation 248;Generation 249;Generation 250;Generation 251;Generation 252;Generation 253;Generation 254;Generation 255;Generation 256;Generation 257;Generation 258;Generation 259;Generation 260;Generation 261;Generation 262;Generation 263;Generation 264;Generation 265;Generation 266;Generation 267;Generation 268;Generation 269;Generation 270;Generation 271;Generation 272;Generation 273;Generation 274;Generation 275;Generation 276;Generation 277;Generation 278;Generation 279;Generation 280;Generation 281;Generation 282;Generation 283;Generation 284;Generation 285;Generation 286;Generation 287;Generation 288;Generation 289;Generation 290;Generation 291;Generation 292;Generation 293;Generation 294;Generation 295;Generation 296;Generation 297;Generation 298;Generation 299;Generation 300;Generation 301;Generation 302;Generation 303;Generation 304;Generation 305;Generation 306;Generation 307;Generation 308;Generation 309;Generation 310;Generation 311;Generation 312;Generation 313;Generation 314;Generation 315;Generation 316;Generation 317;Generation 318;Generation 319;Generation 320;Generation 321;Generation 322;Generation 323;Generation 324;Generation 325;Generation 326;Generation 327;Generation 328;Generation 329;Generation 330;Generation 331;Generation 332;Generation 333;Generation 334;Generation 335;Generation 336;Generation 337;Generation 338;Generation 339;Generation 340;Generation 341;Generation 342;Generation 343;Generation 344;Generation 345;Generation 346;Generation 347;Generation 348;Generation 349;Generation 350;Generation 351
Std(Low);1.86;1.351;1.591;1.052;0.767;0.65;0.692;0.692;0.619;0.572;0.572;0.572;0.572;0.566;0.566;0.815;0.815;0.739;0.739;0.559;0.559;0.559;0.559;0.559;0.559;0.559;0.558;0.558;0.558;0.558;0.478;0.478;0.478;0.478;0.478;0.478;0.478;0.478;0.478;0.478;0.473;0.473;0.473;0.473;0.473;0.473;0.473;0.473;0.473;0.473;0.473;0.412;0.412;0.402;0.402;0.402;0.402;0.319;0.319;0.319;0.319;0.319;0.319;0.319;0.307;0.307;0.308;0.308;0.308;0.308;0.308;0.312;0.311;0.311;0.311;0.311;0.311;0.311;0.311;0.311;0.311;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.288;0.2;0.2;0.2;0.154;0.154;0.144;0.144;0.144;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.163;0.107;0.107;0.107;0.107;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.114;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.098;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048
Mean;5.062;4.392;3.348;2.678;2.022;1.859;1.812;1.812;1.724;1.429;1.429;1.429;1.429;1.422;1.422;1.191;1.191;1.121;1.121;0.995;0.995;0.995;0.995;0.995;0.995;0.995;0.982;0.982;0.982;0.982;0.892;0.892;0.892;0.892;0.892;0.892;0.892;0.892;0.892;0.892;0.887;0.887;0.887;0.887;0.887;0.887;0.887;0.887;0.887;0.887;0.887;0.844;0.844;0.84;0.84;0.84;0.84;0.755;0.755;0.755;0.755;0.755;0.755;0.755;0.744;0.744;0.74;0.74;0.74;0.739;0.739;0.733;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.615;0.615;0.615;0.579;0.579;0.528;0.528;0.528;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.526;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.502;0.466;0.466;0.466;0.466;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.392;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361
Std(High);8.264;7.433;5.105;4.304;3.277;3.068;2.932;2.932;2.829;2.286;2.286;2.286;2.286;2.278;2.278;1.567;1.567;1.503;1.503;1.431;1.431;1.431;1.431;1.431;1.431;1.431;1.406;1.406;1.406;1.406;1.306;1.306;1.306;1.306;1.306;1.306;1.306;1.306;1.306;1.306;1.301;1.301;1.301;1.301;1.301;1.301;1.301;1.301;1.301;1.301;1.301;1.276;1.276;1.278;1.278;1.278;1.278;1.191;1.191;1.191;1.191;1.191;1.191;1.191;1.181;1.181;1.172;1.172;1.172;1.17;1.17;1.154;1.149;1.149;1.149;1.149;1.149;1.149;1.149;1.149;1.149;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.152;1.03;1.03;1.03;1.004;1.004;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.912;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.841;0.825;0.825;0.825;0.825;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.706;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.686;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674;0.674
