Round 1;Round 2;Round 3;Round 4;Round 5;Round 6;Round 7;Round 8;Round 9;Round 10
158.81652932560132;158.22726832209824;172.52491366210552;172.66082465383215;205.98980662996985;168.20733846744594;171.5537133089946;186.62282317393505;167.5561688652648;228.89347957347263
158.81652932560132;158.22726832209824;172.52491366210552;172.66082465383215;205.98980662996985;168.20733846744594;171.5537133089946;186.62282317393505;167.5561688652648;189.07426116666386
143.74784259371262;158.22726832209824;139.35247876098813;170.25247094088706;204.7694747633487;168.20733846744594;132.77869370906987;136.1619531362605;159.1330422636277;154.6675479700501
143.74784259371262;158.22726832209824;139.35247876098813;152.36426005136667;190.92124751664866;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;139.35247876098813;152.36426005136667;158.5976492598795;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;135.91805648936332;152.36426005136667;158.5976492598795;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;135.91805648936332;152.36426005136667;129.03499106664486;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;135.91805648936332;152.36426005136667;129.03499106664486;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;135.91805648936332;152.36426005136667;129.03499106664486;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;158.22726832209824;135.91805648936332;152.36426005136667;129.03499106664486;166.3644686472109;132.77869370906987;136.1619531362605;144.14837394080055;154.6675479700501
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;135.91805648936332;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;127.74138249779564;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;127.74138249779564;152.36426005136667;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;149.46896985300677;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
143.74784259371262;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;136.1619531362605;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
139.94933692811165;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
130.58474146541593;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
130.58474146541593;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
130.58474146541593;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
130.58474146541593;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;144.14837394080055;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;139.9335983066843;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;139.9335983066843;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;132.77869370906987;128.3825593324486;139.9335983066843;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;139.9335983066843;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;128.3825593324486;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;146.73930796032388;129.03499106664486;124.48431354309804;131.7003996697429;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;131.7003996697429;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;131.7003996697429;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;131.7003996697429;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;131.7003996697429;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;136.72010611353105;127.74138249779564;140.5855145829686;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;133.46488517547778;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;133.46488517547778;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;133.46488517547778;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
129.5579984982658;128.69274242147478;127.74138249779564;125.36079948043445;129.03499106664486;124.48431354309804;127.24826598312774;127.90380858849481;127.95848965375343;128.6110880902022
