 --- ;Generation 1;Generation 2;Generation 3;Generation 4;Generation 5;Generation 6;Generation 7;Generation 8;Generation 9;Generation 10;Generation 11;Generation 12;Generation 13;Generation 14;Generation 15;Generation 16;Generation 17;Generation 18;Generation 19;Generation 20;Generation 21;Generation 22;Generation 23;Generation 24;Generation 25;Generation 26;Generation 27;Generation 28;Generation 29;Generation 30;Generation 31;Generation 32;Generation 33;Generation 34;Generation 35;Generation 36;Generation 37;Generation 38;Generation 39;Generation 40;Generation 41;Generation 42;Generation 43;Generation 44;Generation 45;Generation 46;Generation 47;Generation 48;Generation 49;Generation 50;Generation 51;Generation 52;Generation 53;Generation 54;Generation 55;Generation 56;Generation 57;Generation 58;Generation 59;Generation 60;Generation 61;Generation 62;Generation 63;Generation 64;Generation 65;Generation 66;Generation 67;Generation 68;Generation 69;Generation 70;Generation 71;Generation 72;Generation 73;Generation 74;Generation 75;Generation 76;Generation 77;Generation 78;Generation 79;Generation 80;Generation 81;Generation 82;Generation 83;Generation 84;Generation 85;Generation 86;Generation 87;Generation 88;Generation 89;Generation 90;Generation 91;Generation 92;Generation 93;Generation 94;Generation 95;Generation 96;Generation 97;Generation 98;Generation 99;Generation 100;Generation 101;Generation 102;Generation 103;Generation 104;Generation 105;Generation 106;Generation 107;Generation 108;Generation 109;Generation 110;Generation 111;Generation 112;Generation 113;Generation 114;Generation 115;Generation 116;Generation 117;Generation 118;Generation 119;Generation 120;Generation 121;Generation 122;Generation 123;Generation 124;Generation 125;Generation 126;Generation 127;Generation 128;Generation 129;Generation 130;Generation 131;Generation 132;Generation 133;Generation 134;Generation 135;Generation 136;Generation 137;Generation 138;Generation 139;Generation 140;Generation 141;Generation 142;Generation 143;Generation 144;Generation 145;Generation 146;Generation 147;Generation 148;Generation 149;Generation 150;Generation 151;Generation 152;Generation 153;Generation 154;Generation 155;Generation 156;Generation 157;Generation 158;Generation 159;Generation 160;Generation 161;Generation 162;Generation 163;Generation 164;Generation 165;Generation 166;Generation 167;Generation 168;Generation 169;Generation 170;Generation 171;Generation 172;Generation 173;Generation 174;Generation 175;Generation 176;Generation 177;Generation 178;Generation 179;Generation 180;Generation 181;Generation 182;Generation 183;Generation 184;Generation 185;Generation 186;Generation 187;Generation 188;Generation 189;Generation 190;Generation 191;Generation 192;Generation 193;Generation 194;Generation 195;Generation 196;Generation 197;Generation 198;Generation 199;Generation 200;Generation 201;Generation 202;Generation 203;Generation 204;Generation 205;Generation 206;Generation 207;Generation 208;Generation 209;Generation 210;Generation 211;Generation 212;Generation 213;Generation 214;Generation 215;Generation 216;Generation 217;Generation 218;Generation 219;Generation 220;Generation 221;Generation 222;Generation 223;Generation 224;Generation 225;Generation 226;Generation 227;Generation 228;Generation 229;Generation 230
Std(Low);599.021;575.524;530.17;525.909;519.062;519.062;505.405;505.387;503.727;498.709;498.538;498.538;498.382;492.653;489.404;488.479;486.619;486.938;486.938;486.938;486.938;486.938;482.687;482.687;482.687;482.687;482.9;482.9;482.9;482.9;482.9;482.9;482.9;482.9;477.884;477.884;478.014;478.014;478.101;478.101;478.101;478.101;476.156;476.156;476.156;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.974;464.981;464.981;464.981;464.675;464.675;464.675;464.675;464.675;463.017;462.085;462.085;462.085;462.085;462.085;462.085;462.085;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;458.54;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;445.59;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204;444.204
Mean;633.433;614.421;589.314;582.102;569.748;569.748;555.855;555.334;551.095;543.685;542.966;542.966;542.684;532.918;529.995;528.144;524.287;523.055;523.055;523.055;523.055;523.055;519.752;519.752;519.752;519.752;518.967;518.967;518.967;518.967;518.967;518.967;518.967;518.967;515.012;515.012;514.346;514.346;513.004;513.004;513.004;513.004;508.097;508.097;508.097;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;500.436;498.676;498.676;498.676;496.617;496.617;496.617;496.617;496.617;490.861;488.779;488.779;488.779;488.779;488.779;488.779;488.779;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;485.11;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;474.66;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035;473.035
Std(High);667.845;653.318;648.458;638.295;620.434;620.434;606.305;605.281;598.463;588.661;587.394;587.394;586.986;573.183;570.586;567.809;561.955;559.172;559.172;559.172;559.172;559.172;556.817;556.817;556.817;556.817;555.034;555.034;555.034;555.034;555.034;555.034;555.034;555.034;552.14;552.14;550.678;550.678;547.907;547.907;547.907;547.907;540.038;540.038;540.038;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;535.898;532.371;532.371;532.371;528.559;528.559;528.559;528.559;528.559;518.705;515.473;515.473;515.473;515.473;515.473;515.473;515.473;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;511.68;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;503.73;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866;501.866
